City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
538,Los Llanos De Aridane,28.6585,-17.9182,74.95,87,20,13.8,ES,2022-09-16 18:22:04,few clouds
539,Montalvo,-1.8,-79.3333,86.83,52,100,4.54,EC,2022-09-16 18:22:04,overcast clouds
540,Loughrea,53.1969,-8.5669,54.21,72,67,7.0,IE,2022-09-16 18:22:05,broken clouds
541,Kachiry,53.0675,76.1036,48.42,52,11,8.41,KZ,2022-09-16 18:22:05,few clouds
542,Shubarshi,48.5872,57.1869,61.25,72,100,8.48,KZ,2022-09-16 18:22:06,light rain
543,Porto Novo,6.4965,2.6036,78.62,83,64,8.37,BJ,2022-09-16 18:22:06,broken clouds
544,Vuktyl,63.8567,57.3094,53.31,69,100,7.61,RU,2022-09-16 18:22:07,overcast clouds
545,Nardaran,40.5561,50.0056,73.04,83,20,9.22,AZ,2022-09-16 18:22:07,few clouds
546,Jijiga,9.35,42.8,67.86,62,52,15.55,ET,2022-09-16 18:22:08,broken clouds
547,Montepuez,-13.1256,38.9997,72.07,51,27,9.22,MZ,2022-09-16 18:22:08,scattered clouds
548,Kollam,8.8833,76.6,77.79,88,25,10.8,IN,2022-09-16 18:22:08,scattered clouds
549,Qaqortoq,60.7167,-46.0333,52.39,83,100,8.57,GL,2022-09-16 18:22:08,light rain
550,Lumeje,-11.55,20.7833,78.82,22,59,3.22,AO,2022-09-16 18:22:09,broken clouds
551,Uelzen,52.9667,10.5667,53.49,93,71,15.5,DE,2022-09-16 18:22:10,light rain
552,Cape Canaveral,28.4058,-80.6048,87.85,70,20,12.66,US,2022-09-16 18:22:10,few clouds
553,Xanlar,40.5869,46.3158,71.11,33,20,2.3,AZ,2022-09-16 18:22:10,few clouds
554,Nouakchott,18.0858,-15.9785,89.53,59,0,10.45,MR,2022-09-16 18:22:11,clear sky
555,Kibaya,-5.3,36.5667,62.29,65,63,9.19,TZ,2022-09-16 18:22:11,broken clouds
556,Santa Ines,-3.6667,-45.38,87.08,53,87,6.64,BR,2022-09-16 18:22:12,overcast clouds
557,Abu Dhabi,24.4667,54.3667,95.02,54,0,10.36,AE,2022-09-16 18:19:35,clear sky
558,Piacabucu,-10.4056,-36.4344,79.14,62,68,9.17,BR,2022-09-16 18:22:14,broken clouds
559,Zhanaozen,43.3,52.8,71.24,33,95,8.28,KZ,2022-09-16 18:22:14,overcast clouds
560,Jibuti,11.5,42.5,94.78,29,16,1.92,DJ,2022-09-16 18:22:15,few clouds
561,Bodden Town,19.2833,-81.25,89.92,66,40,12.66,KY,2022-09-16 18:22:15,scattered clouds
562,Dhidhdhoo,6.8833,73.1,81.28,74,27,6.64,MV,2022-09-16 18:22:16,scattered clouds
563,Pindushi,62.9152,34.58,50.67,97,100,5.32,RU,2022-09-16 18:22:16,overcast clouds
564,Calabozo,8.9242,-67.4293,88.95,62,98,2.24,VE,2022-09-16 18:22:16,overcast clouds
565,Brae,60.3964,-1.353,49.44,71,99,25.52,GB,2022-09-16 18:22:17,light rain
566,Kuybyshevo,47.8123,38.9073,68.49,91,100,2.66,RU,2022-09-16 18:22:17,light rain
567,Andenes,69.3143,16.1194,51.93,87,75,14.97,NO,2022-09-16 18:18:16,broken clouds
568,Kangaatsiaq,68.3065,-53.4641,38.19,94,100,12.86,GL,2022-09-16 18:22:17,overcast clouds
569,Paamiut,61.994,-49.6678,47.19,99,100,4.38,GL,2022-09-16 18:22:18,light rain
570,Asosa,10.0667,34.5333,60.8,97,96,2.44,ET,2022-09-16 18:22:18,moderate rain
571,Krutinka,56.0055,71.5113,48.78,57,7,9.06,RU,2022-09-16 18:22:18,clear sky
572,Chitral,35.8462,71.7858,71.49,52,21,2.26,PK,2022-09-16 18:22:18,few clouds
573,Lannion,48.75,-3.4167,59.68,72,0,5.75,FR,2022-09-16 18:22:19,clear sky
574,Jonkoping,57.7814,14.1562,53.38,82,75,6.91,SE,2022-09-16 18:22:19,broken clouds
575,Bonanza,14.0289,-84.591,80.8,87,92,3.29,NI,2022-09-16 18:22:20,overcast clouds
576,Stonehaven,56.9637,-2.2118,50.52,79,87,18.7,GB,2022-09-16 18:22:20,overcast clouds
577,Igrim,63.1906,64.4162,52.54,59,100,7.74,RU,2022-09-16 18:22:21,overcast clouds
578,Diebougou,10.9667,-3.25,75.07,87,92,1.92,BF,2022-09-16 18:22:21,overcast clouds
579,Alta Floresta,-9.8756,-56.0861,96.62,36,20,3.44,BR,2022-09-16 18:22:22,smoke
580,Lusambo,-4.9667,23.45,75.49,74,54,1.28,CD,2022-09-16 18:22:22,broken clouds
581,Mananjary,-21.2167,48.3333,68.58,87,10,7.9,MG,2022-09-16 18:22:23,light rain
582,Grand-Bourg,15.8835,-61.3148,82.6,80,94,14.67,GP,2022-09-16 18:22:23,overcast clouds
583,Corinto,37.9407,22.9573,78.89,62,2,3.29,GR,2022-09-16 18:22:23,clear sky
584,Aras,42.5617,-2.356,64.81,52,0,9.22,ES,2022-09-16 18:22:24,clear sky
585,Portsmouth,50.799,-1.0913,59.92,69,87,5.01,GB,2022-09-16 18:22:24,overcast clouds
586,Mwinilunga,-11.7358,24.4293,73.94,32,41,5.84,ZM,2022-09-16 18:22:25,scattered clouds
587,Maceio,-9.6658,-35.7353,83.64,54,20,13.8,BR,2022-09-16 18:22:25,few clouds
588,Mehran,33.1222,46.1646,87.22,15,0,10.38,IR,2022-09-16 18:22:25,clear sky
589,Hofn,64.2539,-15.2082,48.22,81,0,3.44,IS,2022-09-16 18:22:26,clear sky
590,Marsa Matruh,31.3525,27.2453,75.61,57,0,6.82,EG,2022-09-16 18:22:27,clear sky
591,Eluru,16.7,81.1,82.49,80,93,5.35,IN,2022-09-16 18:22:27,overcast clouds
592,Chupa,66.27,33.0549,49.89,98,100,10.0,RU,2022-09-16 18:22:28,light rain
593,Barcelos,41.5388,-8.6151,75.92,74,7,4.12,PT,2022-09-16 18:22:28,clear sky
594,Badarwas,24.9667,77.5667,75.04,87,71,7.43,IN,2022-09-16 18:22:28,broken clouds
595,Deskati,39.9225,21.8028,72.36,35,22,3.89,GR,2022-09-16 18:22:29,few clouds
596,Kintampo,8.0563,-1.7306,72.54,94,100,3.87,GH,2022-09-16 18:22:29,light rain
597,Santa Marta,11.2408,-74.199,89.89,65,97,1.01,CO,2022-09-16 18:22:30,overcast clouds
598,Wawa,9.9022,4.4192,76.75,87,97,4.16,NG,2022-09-16 18:22:30,overcast clouds
599,Jam Sahib,26.2958,68.6292,83.05,69,0,16.35,PK,2022-09-16 18:22:30,clear sky
600,Port-Cartier,50.0334,-66.8654,50.76,62,100,17.74,CA,2022-09-16 18:22:31,light rain
601,Bom Jardim,-7.7958,-35.5872,82.11,44,14,13.24,BR,2022-09-16 18:22:31,few clouds
602,Stromness,58.965,-3.296,49.96,83,98,17.0,GB,2022-09-16 18:22:32,overcast clouds
603,Lodeynoye Pole,60.726,33.5531,47.37,96,70,4.41,RU,2022-09-16 18:22:32,broken clouds
604,Butterworth,5.3991,100.3638,79.0,92,20,2.3,MY,2022-09-16 18:22:33,few clouds
605,Cabedelo,-6.9811,-34.8339,83.07,60,63,12.28,BR,2022-09-16 18:22:33,broken clouds
606,Najran,17.4924,44.1277,86.65,19,98,3.87,SA,2022-09-16 18:22:34,overcast clouds
607,Boueni,-12.9025,45.0761,71.58,69,2,4.97,YT,2022-09-16 18:22:34,clear sky
608,Maxixe,-23.8597,35.3472,69.06,80,0,8.23,MZ,2022-09-16 18:22:34,clear sky
609,Varnamo,57.186,14.04,54.05,79,85,4.0,SE,2022-09-16 18:22:35,overcast clouds
610,Afua,-0.1567,-50.3867,90.77,51,55,8.28,BR,2022-09-16 18:22:35,broken clouds
611,Letlhakeng,-24.0944,25.0298,69.93,21,0,7.92,BW,2022-09-16 18:22:35,clear sky
612,Oksovskiy,62.6062,39.8984,52.03,93,99,8.84,RU,2022-09-16 18:22:35,light rain
613,Neuquen,-38.9516,-68.0591,76.89,16,0,4.61,AR,2022-09-16 18:20:20,clear sky
614,Portree,57.4129,-6.1942,50.52,74,90,8.59,GB,2022-09-16 18:22:36,overcast clouds
615,Milove,49.3787,40.1302,62.62,95,100,7.54,UA,2022-09-16 18:22:36,light rain
616,Zernograd,46.8452,40.3083,74.3,53,93,13.27,RU,2022-09-16 18:22:36,overcast clouds
617,Moroni,-11.7022,43.2551,73.4,83,20,5.75,KM,2022-09-16 18:22:37,few clouds
618,Lagos,6.5833,3.75,80.92,86,87,5.82,NG,2022-09-16 18:18:42,overcast clouds
619,Kayankulam,9.1833,76.5,78.96,89,11,7.63,IN,2022-09-16 18:22:37,few clouds
620,Ambovombe,-25.1667,46.0833,70.25,77,1,8.48,MG,2022-09-16 18:22:37,clear sky
621,Kolosovka,56.4678,73.611,52.09,54,85,5.75,RU,2022-09-16 18:22:38,overcast clouds
622,Uri,34.0833,74.0333,63.84,94,13,1.48,IN,2022-09-16 18:22:38,few clouds
623,Uvira,-3.4067,29.1458,78.62,59,39,2.8,CD,2022-09-16 18:22:39,scattered clouds
624,Bokoro,12.3807,17.0568,81.54,66,82,5.73,TD,2022-09-16 18:22:39,light rain
625,Alekseyevka,50.6309,38.6903,60.31,95,95,6.89,RU,2022-09-16 18:22:39,overcast clouds
626,Komsomolets,53.7453,62.0708,54.01,37,31,14.25,KZ,2022-09-16 18:22:40,scattered clouds
627,Khomeyn,33.6423,50.0789,70.09,21,0,3.67,IR,2022-09-16 18:22:40,clear sky
628,Bull Savanna,17.8868,-77.5902,85.86,57,24,6.13,JM,2022-09-16 18:22:41,few clouds
629,Ipixuna,-1.7625,-48.8043,89.02,54,86,5.88,BR,2022-09-16 18:22:42,overcast clouds
630,Kankon,15.0167,74.0167,78.6,89,100,9.13,IN,2022-09-16 18:22:42,overcast clouds
631,Ruyigi,-3.45,30.3167,73.42,41,85,2.62,BI,2022-09-16 18:22:42,overcast clouds
632,Nieuw Amsterdam,5.8833,-55.0833,95.02,56,40,5.75,SR,2022-09-16 18:22:43,scattered clouds
633,Primorsk,46.7348,36.3443,68.22,81,66,7.72,UA,2022-09-16 18:22:44,broken clouds
634,El Vendrell,41.2167,1.5333,80.17,72,30,13.65,ES,2022-09-16 18:22:44,scattered clouds
635,Pulaski,34.7668,-92.3001,87.17,48,75,5.75,US,2022-09-16 18:22:44,broken clouds
636,Grindavik,63.8424,-22.4338,49.95,81,100,5.75,IS,2022-09-16 18:21:19,overcast clouds
637,Zlocieniec,53.5329,16.0113,50.7,88,83,9.4,PL,2022-09-16 18:22:44,broken clouds
638,Altamira,-3.2033,-52.2064,102.65,23,29,5.21,BR,2022-09-16 18:22:45,scattered clouds
639,Ape,57.5393,26.6929,50.72,95,93,10.25,LV,2022-09-16 18:22:45,overcast clouds
640,Thyboron,56.6985,8.2124,57.15,87,53,20.27,DK,2022-09-16 18:22:45,broken clouds
641,Kadyy,57.787,43.1903,54.52,73,91,7.87,RU,2022-09-16 18:21:08,overcast clouds
642,Koroni,36.8,21.95,80.08,78,1,11.63,GR,2022-09-16 18:22:45,clear sky
643,Kazerun,29.6195,51.6541,79.59,24,0,4.38,IR,2022-09-16 18:22:46,clear sky
644,Monte Santo De Minas,-21.1897,-46.9803,79.05,38,64,5.86,BR,2022-09-16 18:22:46,broken clouds
645,Sao Felipe,-14.8167,-41.3833,95.52,18,0,6.46,BR,2022-09-16 18:22:46,clear sky
646,Angoche,-16.2325,39.9086,73.67,75,0,7.65,MZ,2022-09-16 18:22:47,clear sky
647,Gandai,21.6667,81.1,74.86,93,86,5.35,IN,2022-09-16 18:22:47,overcast clouds
648,Bagotville,-28.9833,153.4167,61.86,95,92,5.32,AU,2022-09-16 18:22:48,overcast clouds
649,Altay,47.8667,88.1167,43.02,60,1,3.69,CN,2022-09-16 18:22:48,clear sky
650,Olaine,56.7853,23.9381,52.93,93,40,9.22,LV,2022-09-16 18:22:49,scattered clouds
651,Kondopoga,62.2057,34.2614,51.48,96,100,3.31,RU,2022-09-16 18:22:49,light rain
652,Correntina,-13.3433,-44.6367,99.32,13,1,6.26,BR,2022-09-16 18:22:50,clear sky
653,Ifakara,-8.1333,36.6833,78.46,49,74,3.4,TZ,2022-09-16 18:22:50,broken clouds
654,Bayir,37.2687,28.2167,68.52,42,0,2.26,TR,2022-09-16 18:22:51,clear sky
655,Wajir,1.7471,40.0573,85.96,37,20,0.0,KE,2022-09-16 18:22:51,few clouds
656,Glamoc,44.0458,16.8486,62.6,92,33,6.76,BA,2022-09-16 18:22:52,scattered clouds
657,Tabatinga,-4.2525,-69.9381,82.49,65,20,4.61,BR,2022-09-16 18:22:52,few clouds
658,Synya,65.3718,58.0387,53.44,69,100,8.03,RU,2022-09-16 18:22:52,overcast clouds
659,Thompson,55.7435,-97.8558,66.36,52,40,3.44,CA,2022-09-16 18:22:53,scattered clouds
660,Meiganga,6.5167,14.3,67.14,95,91,4.43,CM,2022-09-16 18:22:53,moderate rain
661,Grootfontein,-19.5667,18.1167,63.97,20,0,3.44,NA,2022-09-16 18:22:53,clear sky
662,Naryan-Mar,67.6713,53.087,49.98,93,100,10.13,RU,2022-09-16 18:22:54,light rain
663,Fort Atkinson,42.9289,-88.8371,81.25,69,44,1.99,US,2022-09-16 18:22:54,scattered clouds
664,Umm Lajj,25.0213,37.2685,85.89,54,11,8.88,SA,2022-09-16 18:22:54,few clouds
665,Sisimiut,66.9395,-53.6735,49.12,75,92,9.44,GL,2022-09-16 18:22:55,overcast clouds
666,Pangody,65.85,74.4859,50.5,80,100,7.67,RU,2022-09-16 18:22:55,overcast clouds
667,Crotone,39.0851,17.1178,83.19,83,0,10.36,IT,2022-09-16 18:22:55,clear sky
668,Marsh Harbour,26.5412,-77.0636,85.19,61,67,7.63,BS,2022-09-16 18:22:55,broken clouds
669,Mogadouro,41.3403,-6.7119,76.26,44,22,4.25,PT,2022-09-16 18:22:56,few clouds
670,Rebrikha,53.0733,82.3408,42.4,59,28,7.47,RU,2022-09-16 18:22:57,scattered clouds
671,Iquitos,-3.7481,-73.2472,77.04,78,75,2.3,PE,2022-09-16 18:22:57,broken clouds
672,Teya,60.3778,92.6267,38.68,96,80,3.69,RU,2022-09-16 18:22:58,broken clouds
673,Sabha,27.0377,14.4283,88.88,15,0,4.32,LY,2022-09-16 18:22:58,clear sky
674,Lake City,30.1897,-82.6393,87.51,61,75,10.36,US,2022-09-16 18:22:58,broken clouds
675,Madison,34.7334,-86.5667,84.94,52,40,10.36,US,2022-09-16 18:21:55,scattered clouds
676,Manyana,-23.4,21.7167,69.69,14,0,9.26,BW,2022-09-16 18:22:59,clear sky
677,La Palma,33.8464,-118.0467,82.65,66,40,6.91,US,2022-09-16 18:22:59,scattered clouds
678,Lokosovo,61.1333,74.8167,51.58,68,74,6.29,RU,2022-09-16 18:23:00,broken clouds
679,Kananga,-5.8958,22.4178,75.79,65,61,3.18,CD,2022-09-16 18:23:00,broken clouds
680,Rudbar,30.15,62.6,85.8,12,0,12.93,AF,2022-09-16 18:23:01,clear sky
681,Presidencia Roque Saenz Pena,-26.7852,-60.4388,85.14,12,0,9.42,AR,2022-09-16 18:23:01,clear sky
682,Jhalida,23.3667,85.9667,77.79,86,87,5.01,IN,2022-09-16 18:23:02,overcast clouds
683,Bunia,1.5667,30.25,65.12,82,17,2.26,CD,2022-09-16 18:23:02,light rain
684,Ariquemes,-9.9133,-63.0408,101.03,25,44,2.64,BR,2022-09-16 18:23:03,scattered clouds
685,Gazli,40.1333,63.45,79.72,24,44,7.58,UZ,2022-09-16 18:23:03,scattered clouds
686,La Asuncion,11.0333,-63.8628,98.33,44,88,8.05,VE,2022-09-16 18:23:03,overcast clouds
687,Boysun,38.2061,67.1986,66.25,24,37,6.42,UZ,2022-09-16 18:23:04,scattered clouds
688,Walvis Bay,-22.9575,14.5053,65.35,68,32,8.05,NA,2022-09-16 18:23:04,scattered clouds
689,Senanga,-16.1167,23.2667,74.5,22,1,5.95,ZM,2022-09-16 18:23:04,clear sky
690,Brigantine,39.4101,-74.3646,80.04,44,0,8.05,US,2022-09-16 18:23:04,clear sky
691,Palmetto,27.5214,-82.5723,89.24,55,85,6.82,US,2022-09-16 18:23:05,overcast clouds
692,Surgut,61.25,73.4167,55.58,62,0,4.47,RU,2022-09-16 18:23:05,clear sky
693,Ylojarvi,61.5563,23.5961,49.95,100,100,1.14,FI,2022-09-16 18:23:05,overcast clouds
694,Kurya,51.6003,82.2888,41.9,79,10,7.9,RU,2022-09-16 18:23:06,clear sky
695,Hatillo,18.4863,-66.8254,89.78,79,97,13.0,PR,2022-09-16 18:23:07,overcast clouds
696,Inirida,3.8653,-67.9239,91.56,52,100,2.33,CO,2022-09-16 18:23:07,overcast clouds
697,Soria,41.6667,-2.6667,62.11,79,88,8.93,ES,2022-09-16 18:23:07,overcast clouds
698,Areosa,41.7178,-8.8571,69.24,80,3,5.86,PT,2022-09-16 18:23:08,clear sky
699,Baiao,-2.7906,-49.6717,100.24,29,48,5.26,BR,2022-09-16 18:23:08,scattered clouds
700,Rajshahi,24.3667,88.6,80.55,86,95,6.33,BD,2022-09-16 18:23:09,overcast clouds
701,Palma,39.5694,2.6502,80.4,76,40,3.44,ES,2022-09-16 18:21:12,scattered clouds
702,Vardenis,40.1827,45.7311,54.34,65,8,4.63,AM,2022-09-16 18:23:10,clear sky
